CustomerID,Geography_Athens,Geography_Rest_GR,Geography_Thessaloniki,Gender_Female,Gender_Male,Age_Band,TenureYears,EstimatedIncome,BalanceEuros,NoProducts,CreditCardholder,CustomerWithLoan,Digital_TRX_ratio,Inactive
6829771,False,False,True,True,False,1,7,87086.37,0.0,2,1,0,1.05,0
9171849,False,True,False,False,True,2,5,162471.43,76382.2686,3,1,1,0.75,1
4768773,False,False,True,False,True,1,3,173556.8,95961.6834,1,0,1,0.54,0
3442771,False,False,True,False,True,4,3,104833.42,86511.7572,2,1,0,0.8,1
9407949,False,True,False,True,False,3,9,131164.33,84677.1684,1,0,0,0.99,1
7697062,True,False,False,True,False,2,6,11725.43,109247.6286,1,1,0,0.85,0
9368959,True,False,False,True,False,2,5,29923.99,55251.5106,1,1,1,0.37,0
6335015,True,False,False,True,False,2,3,2951.77,0.0,2,1,1,0.75,0
1581974,True,False,False,False,True,1,7,76504.18,82856.433,1,0,0,0.57,0
9466683,True,False,False,False,True,2,2,12054.8,66168.1416,2,1,1,0.44,0
6103611,True,False,False,True,False,2,3,36926.74,0.0,2,1,0,0.97,1
9261178,False,False,True,False,True,2,7,155300.73,91179.3762,1,1,1,0.88,0
2308176,True,False,False,True,False,2,1,166877.58,0.0,1,0,1,1.06,1
4727423,False,True,False,True,False,2,7,101278.41,63349.5786,1,0,1,0.82,1
1955324,True,False,False,False,True,0,10,148986.33,0.0,2,1,1,0.85,0
8306589,False,True,False,False,True,2,2,165555.23,90326.5572,1,0,1,0.93,0
1002832,False,True,False,False,True,1,7,143033.97,67721.94,1,1,0,0.97,0
3895408,False,False,True,False,True,2,3,84139.64,0.0,2,0,1,0.54,0
5537610,True,False,False,False,True,4,3,66487.19,0.0,2,1,1,0.77,0
5610493,False,True,False,False,True,5,3,19167.31,51055.5672,2,1,1,0.65,0
3611949,True,False,False,True,False,1,8,141805.85,73209.279,2,1,1,0.46,1
7343939,False,False,True,False,True,5,2,44481.44,100105.929,1,0,1,0.54,0
1836342,False,False,True,False,True,0,8,94344.83,0.0,3,1,0,0.66,0
3560250,True,False,False,False,True,2,7,29591.02,0.0,1,0,0,0.48,1
5660027,True,False,False,True,False,0,3,157259.8,0.0,2,1,0,0.68,0
5176297,False,True,False,True,False,1,8,62094.2,52934.7126,2,1,0,0.91,0
1797279,True,False,False,False,True,1,7,68818.1,0.0,2,1,0,0.59,0
6944398,True,False,False,False,True,2,4,48888.22,0.0,2,1,1,0.58,0
4153186,False,True,False,False,True,1,9,89459.39,76287.7434,2,0,1,0.75,0
8879221,False,True,False,False,True,3,8,70049.27,70599.5136,1,1,1,0.33,1
1764379,True,False,False,False,True,2,4,7992.22,0.0,2,1,1,0.43,0
8187120,False,True,False,True,False,2,0,154341.08,92174.9664,1,1,1,0.59,0
5574646,False,True,False,True,False,5,5,168686.46,56785.2186,3,0,0,0.86,1
2615902,False,True,False,False,True,0,5,50409.93,67830.312,2,1,0,0.86,1
1207944,True,False,False,True,False,1,8,164473.1,0.0,2,1,1,0.72,0
9388426,True,False,False,True,False,3,8,81840.43,46697.7588,1,1,1,0.75,1
1199052,True,False,False,False,True,4,4,122945.25,81035.7966,1,0,1,0.69,0
2948279,True,False,False,False,True,0,8,136531.11,0.0,2,1,1,0.79,0
5020073,False,True,False,False,True,5,7,163319.97,101339.7726,1,1,1,0.42,0
9336955,False,False,True,False,True,2,1,3834.98,80275.2852,1,1,1,0.78,0
8658036,False,True,False,False,True,2,8,93841.42,110868.8922,2,1,1,0.55,0
2177073,False,False,True,True,False,2,7,126743.58,53561.5212,1,1,1,0.74,1
7528088,True,False,False,False,True,1,6,12824.62,65842.1544,1,1,1,0.86,0
9695899,False,True,False,True,False,2,4,66123.82,83087.8752,1,1,1,0.54,0
8176095,True,False,False,True,False,1,2,110142.38,0.0,2,1,0,0.72,0
9008549,True,False,False,False,True,1,2,131273.99,78638.043,1,0,0,0.9,0
4936063,False,True,False,True,False,4,1,16099.16,48146.0628,2,1,1,0.55,0
523648,False,True,False,False,True,0,8,44755.86,88423.0776,2,1,0,0.73,0
4970452,True,False,False,False,True,1,1,137063.42,101959.4268,1,1,0,0.76,0
6546842,True,False,False,False,True,2,10,68840.59,65093.9058,2,0,0,0.72,0
7760805,True,False,False,False,True,4,2,38999.91,90268.6422,1,0,1,0.78,0
3025996,False,True,False,False,True,2,4,13098.52,62866.7952,1,1,0,0.85,0
3048325,True,False,False,False,True,1,3,12107.06,77493.207,1,1,1,0.4,0
3440681,False,True,False,False,True,3,4,45638.43,91071.1428,2,0,1,0.83,1
9186264,True,False,False,False,True,2,10,111876.4,94757.2032,1,0,0,0.74,0
2594791,True,False,False,False,True,3,5,64142.28,79990.4424,1,1,0,0.73,1
6920614,False,False,True,False,True,2,5,72721.17,80273.754,1,1,1,0.72,0
3250435,False,True,False,False,True,1,1,53622.8,55730.466,2,1,1,1.0,0
497553,True,False,False,False,True,2,4,116534.94,0.0,2,1,1,0.38,0
4206986,True,False,False,False,True,2,1,63486.14,0.0,2,0,0,0.56,0
1963894,True,False,False,True,False,1,3,102915.41,92635.422,1,1,0,0.55,0
231482,True,False,False,False,True,1,7,124284.59,0.0,2,1,1,0.79,0
8576855,True,False,False,True,False,2,3,48430.01,60868.2096,1,1,1,0.45,0
3198715,True,False,False,True,False,2,9,160338.04,0.0,2,1,0,0.74,0
5604348,False,False,True,False,True,2,10,121373.45,80094.9534,1,1,0,0.59,0
9946942,False,True,False,True,False,2,9,70235.09,71942.1516,1,1,1,0.66,0
4538514,True,False,False,True,False,3,3,137988.99,97245.3438,1,1,1,0.84,1
9491451,True,False,False,False,True,5,7,150440.4,67969.3806,1,1,0,0.71,0
4599676,False,True,False,True,False,3,4,91709.52,63526.9668,2,1,0,0.58,0
2007420,True,False,False,False,True,2,4,146449.27,0.0,2,1,0,0.71,1
1203204,True,False,False,True,False,1,5,62574.22,102880.1994,2,0,0,0.68,0
5895313,False,True,False,False,True,1,4,100936.52,94333.2456,2,1,1,0.68,0
790677,True,False,False,False,True,1,7,95968.83,42294.1794,1,0,1,0.4,0
8794080,True,False,False,True,False,1,5,52635.96,0.0,1,1,0,0.7,0
2246196,True,False,False,True,False,2,1,174701.99,0.0,2,1,1,0.97,0
6296090,False,False,True,True,False,2,2,106401.46,0.0,2,1,1,1.0,0
4964088,False,True,False,True,False,1,6,23917.83,78102.387,1,1,0,0.51,1
135940,False,False,True,True,False,1,8,90435.25,111047.1186,1,1,1,0.83,0
1402874,False,True,False,True,False,2,0,80107.78,67306.2456,1,1,0,0.85,0
7362685,False,False,True,False,True,0,5,123802.48,108835.6038,1,0,0,0.56,0
561883,True,False,False,False,True,2,2,92844.68,0.0,2,1,0,0.53,0
9546757,False,True,False,False,True,0,10,160249.55,73796.2632,2,1,1,0.97,0
4748038,False,False,True,False,True,2,10,170469.41,0.0,2,1,1,0.4,0
4140930,False,True,False,False,True,1,2,20012.03,79038.3,1,1,1,0.72,0
8448703,True,False,False,False,True,3,0,69077.61,78907.026,1,1,0,0.48,1
1290029,False,False,True,True,False,1,3,41989.34,78770.7954,3,1,1,0.72,1
3652496,False,False,True,True,False,1,3,29910.42,92088.6318,1,1,1,0.49,0
3420408,True,False,False,False,True,2,1,100423.28,62550.2526,1,1,0,0.73,0
738220,True,False,False,False,True,1,1,34757.77,71507.8452,1,0,1,0.77,0
5266621,True,False,False,True,False,2,9,64079.14,110180.3208,1,1,1,0.46,0
3488744,True,False,False,False,True,1,7,39230.49,115217.0976,1,0,1,0.83,0
502397,False,False,True,False,True,1,9,60283.47,47407.3644,1,1,1,0.9,0
4659346,True,False,False,True,False,2,8,95986.5,0.0,2,0,1,0.57,0
4922150,True,False,False,True,False,2,9,42955.51,50667.9888,1,0,0,0.66,0
2518322,True,False,False,True,False,2,1,54538.43,69045.4314,1,1,0,0.69,1
2827249,False,False,True,False,True,1,10,83254.05,0.0,1,1,0,0.9,0
4091267,False,True,False,True,False,1,1,3479.51,85092.4338,1,1,1,0.69,0
5324640,False,True,False,True,False,1,9,143231.78,73221.6738,2,1,0,0.82,0
5577215,False,False,True,True,False,1,10,113777.59,65505.0528,1,1,1,0.6,0
1144852,True,False,False,False,True,2,1,116832.97,0.0,2,0,0,0.6,0
7486411,True,False,False,False,True,1,7,164628.34,0.0,2,1,1,1.32,0
925972,False,False,True,False,True,3,8,153014.49,0.0,2,1,0,0.55,0
6758777,False,False,True,True,False,1,5,69469.03,0.0,2,0,1,0.29,0
1462174,True,False,False,False,True,1,7,173494.1,0.0,1,1,0,0.83,0
6242465,False,True,False,False,True,3,1,49082.26,69090.6678,1,1,0,0.63,1
7561383,False,True,False,True,False,2,5,45923.93,78465.123,1,0,0,0.77,0
4937103,False,False,True,False,True,1,8,173478.82,103503.642,2,1,0,0.76,0
5247593,False,True,False,False,True,2,3,150154.85,81983.1738,1,0,1,0.46,0
405977,True,False,False,True,False,1,2,44307.55,95210.6232,1,1,0,0.65,0
1022381,False,True,False,False,True,1,9,17757.98,85003.7958,1,1,0,0.49,0
7307133,False,True,False,False,True,1,10,29143.88,83368.0716,1,1,0,0.76,1
5798744,False,False,True,True,False,2,4,120539.97,0.0,2,1,0,0.84,0
5561353,False,False,True,False,True,1,5,56713.36,0.0,2,0,1,0.79,0
6275711,True,False,False,False,True,2,1,60868.38,0.0,2,1,1,0.43,0
9627367,True,False,False,False,True,2,1,152060.64,76125.423,1,0,1,0.51,0
7513123,True,False,False,False,True,1,6,112694.18,65447.1114,1,1,0,0.44,0
9957441,False,True,False,True,False,3,1,87544.08,103519.7658,2,1,1,0.92,1
155187,False,True,False,True,False,4,2,79244.09,69785.9712,1,1,1,0.53,1
1882754,False,True,False,True,False,2,1,82903.84,132077.7216,2,1,0,0.85,0
9122417,True,False,False,True,False,3,6,150363.22,41060.1114,1,0,1,0.44,1
9939373,True,False,False,False,True,1,2,8153.98,0.0,2,1,0,0.9,0
3475967,True,False,False,False,True,2,10,149256.22,0.0,2,1,1,0.45,0
5269191,True,False,False,False,True,2,5,41502.98,100011.384,1,1,1,0.79,0
6548516,False,True,False,False,True,2,1,141640.33,80205.5166,1,0,0,0.93,1
1333380,True,False,False,False,True,2,5,65612.59,0.0,1,1,1,0.54,0
3659654,False,False,True,False,True,1,8,30667.92,0.0,2,0,1,1.25,0
6405643,False,True,False,True,False,3,1,96328.14,45037.4166,2,1,1,0.42,0
3958243,False,False,True,False,True,1,9,93779.38,90293.6298,2,1,1,0.35,0
287497,False,True,False,False,True,0,0,17440.64,60982.7328,1,1,1,0.49,0
942606,True,False,False,True,False,2,5,165958.71,94753.6392,1,1,1,0.67,0
1705975,False,False,True,True,False,2,9,130412.64,0.0,2,1,1,1.05,0
5807048,False,False,True,False,True,0,7,92593.37,84300.6384,2,1,1,0.39,0
832132,True,False,False,True,False,1,9,147087.22,0.0,2,1,0,1.01,0
2577929,False,False,True,True,False,2,10,8522.52,78974.6034,1,1,1,0.51,0
4097411,True,False,False,True,False,1,6,109395.77,0.0,2,1,1,0.87,0
3889949,True,False,False,False,True,1,4,44514.07,98920.5756,1,0,0,0.62,0
2429551,False,True,False,False,True,1,8,110117.71,79107.2832,2,1,0,0.82,0
7244415,False,False,True,False,True,2,6,71577.52,68991.9384,1,0,0,0.61,1
9871398,False,False,True,False,True,2,10,70955.47,95952.5226,1,1,0,0.84,0
5614580,False,False,True,True,False,2,6,128338.49,80012.7174,1,1,1,0.72,0
6908259,False,False,True,False,True,0,2,22230.5,93111.8562,1,1,1,0.78,0
3989756,False,True,False,True,False,1,1,53680.62,71587.329,2,1,0,1.12,1
1349365,True,False,False,False,True,2,1,67534.16,46634.0226,2,1,1,0.63,0
5014416,False,True,False,False,True,2,3,81105.26,79269.5838,1,1,0,0.53,1
5565861,False,True,False,False,True,3,4,161188.84,85566.9606,1,1,1,0.81,1
5783123,True,False,False,True,False,1,10,84668.23,126120.5484,2,1,1,0.51,0
4696756,True,False,False,False,True,2,8,86441.5,0.0,1,1,1,0.46,0
5624118,True,False,False,False,True,1,8,138401.49,0.0,2,1,1,0.76,0
5799118,False,True,False,True,False,2,5,4042.76,86745.9978,2,1,1,0.82,1
5503648,False,True,False,False,True,1,1,45706.78,91039.047,1,1,1,0.48,0
4044915,True,False,False,False,True,3,3,44607.39,0.0,2,1,0,0.82,0
3512149,True,False,False,False,True,0,4,157886.95,0.0,2,0,0,1.01,0
6559660,True,False,False,False,True,1,4,12517.87,0.0,2,1,1,0.88,0
4397017,True,False,False,True,False,2,0,146772.73,61474.6374,1,1,0,0.76,0
4553007,True,False,False,False,True,2,6,45765.03,0.0,2,1,0,0.6,0
8172229,False,False,True,False,True,2,1,18262.73,74279.337,1,1,1,0.72,0
9277512,True,False,False,True,False,1,3,34334.08,81202.7238,2,1,1,0.71,0
829886,False,False,True,False,True,2,2,164400.43,0.0,2,0,1,0.84,0
3850689,False,True,False,True,False,1,9,172518.97,78723.7704,1,1,1,1.1,0
4528937,True,False,False,False,True,2,4,143219.78,0.0,2,1,0,0.58,0
8146086,True,False,False,False,True,2,7,1568.61,0.0,2,0,1,0.92,0
7085277,False,False,True,False,True,2,7,40510.26,111746.3952,1,1,0,0.55,0
768117,False,True,False,True,False,1,3,40537.83,70294.4682,3,1,0,0.76,1
7915011,False,False,True,True,False,2,8,121951.15,84752.3226,1,0,1,0.0,1
4315532,False,True,False,False,True,4,9,147190.3,78115.5474,2,1,0,0.63,1
7200047,False,True,False,False,True,2,3,23332.12,90736.2258,1,1,0,0.57,0
2438468,False,False,True,True,False,2,1,8140.4,0.0,2,1,0,0.87,0
981275,True,False,False,False,True,3,3,15165.06,69451.6152,1,1,1,0.34,1
4932040,True,False,False,False,True,2,2,13252.31,97738.1526,1,1,0,0.56,0
9695052,True,False,False,True,False,3,4,27243.6,0.0,1,0,1,0.75,1
2258699,True,False,False,False,True,1,8,35322.45,83608.5954,1,1,1,0.6,0
6500574,False,False,True,False,True,1,2,53435.66,59945.3382,2,1,0,0.79,0
1025731,False,False,True,False,True,0,8,20598.72,94764.7074,1,1,1,0.83,0
4230203,True,False,False,True,False,0,10,153313.05,82970.052,1,0,0,0.6,0
8034147,False,False,True,True,False,1,2,100671.85,0.0,1,1,1,0.56,0
7871102,False,False,True,False,True,2,4,43569.8,102423.618,1,1,0,0.84,0
3747863,True,False,False,False,True,3,10,163697.35,0.0,2,1,0,0.59,0
3692596,False,False,True,False,True,2,5,99816.21,102600.5838,1,0,1,0.51,0
6120566,True,False,False,True,False,2,9,108963.25,66317.1498,1,1,0,0.94,0
2520627,True,False,False,True,False,5,6,43677.07,0.0,2,1,1,1.08,0
8428024,False,True,False,True,False,4,3,71116.34,84206.7468,3,1,1,0.95,1
499814,True,False,False,True,False,2,2,160249.03,67248.126,1,1,1,0.58,0
7814463,False,False,True,True,False,4,8,140146.77,0.0,2,1,1,0.54,0
4920881,True,False,False,False,True,2,4,84070.63,0.0,1,1,0,0.61,1
9967099,False,False,True,True,False,1,3,173320.65,85093.7208,1,1,1,0.64,0
1393044,False,True,False,False,True,2,6,54760.32,80310.0606,2,0,1,0.61,0
888418,False,True,False,True,False,4,3,76153.74,92138.1252,1,1,1,0.45,0
5994973,True,False,False,True,False,1,7,126366.55,0.0,2,1,0,0.93,0
8970508,True,False,False,True,False,2,10,136408.07,0.0,2,0,1,0.76,0
4226785,False,False,True,True,False,2,10,119132.9,60561.6726,1,1,1,0.44,0
7084749,False,True,False,False,True,2,2,108864.46,61990.698,1,1,0,0.55,1
7810661,True,False,False,True,False,2,4,169023.58,115987.9776,1,1,1,0.7,0
1082224,True,False,False,True,False,1,10,127337.89,0.0,2,1,0,0.67,0
9722534,False,True,False,False,True,2,9,144325.37,112394.7264,2,0,0,0.79,0
5807644,True,False,False,False,True,4,2,63786.62,67042.3248,1,1,1,1.04,0
2742859,True,False,False,False,True,3,7,83669.16,78403.776,1,1,1,0.45,1
7160236,True,False,False,False,True,2,3,21676.77,76086.318,1,0,0,0.75,0
3063742,False,False,True,True,False,1,6,104856.02,71267.0442,1,1,1,0.78,0
1195401,True,False,False,True,False,2,1,121972.84,88351.7052,1,0,1,0.39,0
5612801,True,False,False,True,False,1,1,158334.98,67797.411,2,1,0,0.43,0
8789419,False,False,True,False,True,2,5,126262.85,0.0,2,0,1,0.78,0
3807724,False,False,True,True,False,2,7,120531.71,127520.5932,2,1,1,0.8,0
4758480,False,True,False,False,True,3,8,108572.52,77223.663,1,0,1,0.81,1
3239771,False,False,True,False,True,1,1,138507.41,87689.3094,1,0,0,0.39,0
3949755,True,False,False,False,True,1,0,93032.82,0.0,2,1,0,0.9,0
6024025,True,False,False,True,False,3,3,1642.83,134977.2204,1,0,1,0.59,1
3522586,False,True,False,False,True,2,1,57149.49,43130.8086,1,0,0,0.68,0
4255249,True,False,False,False,True,2,8,70487.91,92237.211,1,1,0,0.4,0
3965371,True,False,False,True,False,1,6,166975.84,0.0,2,1,1,0.72,0
764017,False,True,False,True,False,3,5,7077.25,71253.1974,1,1,1,0.97,1
7002481,True,False,False,True,False,2,5,75404.87,129311.4174,1,1,1,0.88,0
4724577,True,False,False,False,True,2,1,130952.71,0.0,2,1,1,0.68,0
3863588,True,False,False,True,False,1,6,165009.31,57929.8632,1,1,0,0.54,0
5684571,True,False,False,False,True,2,4,3126.53,46872.276,2,1,0,0.82,0
3490592,False,True,False,False,True,2,4,18193.71,73323.9606,1,1,1,1.07,0
8826313,False,True,False,False,True,2,9,151202.79,110072.556,2,0,1,0.77,0
2656010,True,False,False,True,False,1,6,30146.72,66835.8966,1,1,0,0.8,0
5037714,False,False,True,False,True,5,8,100927.24,88965.9342,2,1,1,0.78,0
2838256,True,False,False,True,False,3,8,142521.45,0.0,1,0,0,0.97,0
5839024,False,True,False,True,False,2,10,141280.24,78268.6278,1,1,1,0.57,1
7831255,False,True,False,False,True,1,5,101012.78,105899.739,2,0,1,0.48,0
6418746,True,False,False,False,True,5,1,17276.62,0.0,1,0,1,0.97,0
10280,True,False,False,True,False,2,8,92615.98,0.0,2,1,1,0.69,0
37344,False,False,True,True,False,2,5,51557.19,60147.2388,1,0,0,1.04,0
9475697,False,False,True,True,False,4,9,118887.41,0.0,2,1,1,0.75,0
3408118,True,False,False,True,False,0,7,10389.41,0.0,2,0,0,0.55,0
7359920,False,False,True,False,True,2,8,108763.79,0.0,2,0,1,0.83,0
7298559,False,True,False,True,False,0,5,113387.7,74654.6592,1,1,0,1.11,0
1679984,False,False,True,False,True,0,2,6957.53,0.0,1,1,1,0.78,0
4921799,False,True,False,False,True,2,7,121374.49,125670.1644,2,1,1,0.99,0
1085571,True,False,False,False,True,2,10,146035.28,0.0,2,0,1,0.59,0
491243,True,False,False,True,False,1,9,94282.3,0.0,2,0,1,0.61,0
1388320,True,False,False,False,True,1,1,64618.34,55112.0526,2,1,1,0.73,1
4495449,False,True,False,True,False,3,1,12235.11,92193.8556,2,1,1,0.69,0
1567431,True,False,False,True,False,3,9,39586.04,90619.2342,1,1,0,0.37,0
9772415,False,True,False,True,False,2,10,84907.05,85697.8716,1,1,1,0.5,0
9291115,False,False,True,False,True,3,8,53843.07,0.0,2,1,1,0.89,0
8650380,False,True,False,False,True,2,6,104156.36,82823.004,1,1,0,0.53,0
6349249,True,False,False,False,True,3,2,85439.83,0.0,2,1,1,0.58,0
7488060,True,False,False,False,True,2,6,4000.82,102575.6226,1,0,1,0.86,0
3231374,False,False,True,False,True,1,4,33717.13,0.0,2,1,1,0.37,0
5930111,True,False,False,True,False,3,10,103111.48,56242.9626,1,1,0,0.45,1
8760658,True,False,False,False,True,0,1,88521.11,0.0,1,1,0,0.62,0
2268374,True,False,False,False,True,2,6,16488.11,0.0,1,1,1,0.68,0
3644072,False,False,True,False,True,2,4,80252.18,74980.9302,1,1,0,1.25,0
5774752,False,True,False,True,False,1,9,106142.83,69004.7952,1,1,1,0.81,1
696788,False,False,True,False,True,2,9,94198.03,0.0,2,1,0,0.98,0
5948295,False,False,True,False,True,2,9,52510.45,0.0,1,0,0,0.92,1
4967835,False,True,False,False,True,1,2,120076.3,83505.9126,1,1,0,0.64,0
3196579,True,False,False,False,True,1,5,99578.21,77611.6968,2,0,0,0.65,0
7529976,False,True,False,True,False,1,4,139621.39,54911.373,1,0,0,1.2,0
8665853,False,False,True,False,True,1,4,18742.29,83107.8468,1,1,1,0.56,0
3590294,True,False,False,False,True,3,5,138973.52,78189.7908,1,1,1,0.67,0
7748424,False,True,False,True,False,2,8,21097.98,101334.7962,2,0,0,0.61,0
389925,True,False,False,False,True,2,6,98949.12,0.0,1,0,1,0.78,0
2480015,True,False,False,False,True,2,7,104858.3,99677.853,2,1,0,0.38,0
8866278,True,False,False,True,False,1,3,145831.34,95536.1946,1,0,0,0.53,0
6270419,True,False,False,False,True,1,4,150250.26,102788.2416,1,1,0,0.69,0
698036,True,False,False,False,True,1,7,138002.47,0.0,2,1,1,0.73,0
9067713,True,False,False,False,True,1,7,12787.84,80871.0276,1,1,0,0.65,0
7090386,False,True,False,False,True,3,1,171978.1,75211.6266,2,1,0,0.42,1
1398020,True,False,False,True,False,1,7,74445.21,68229.3546,1,1,0,0.49,0
4737998,True,False,False,True,False,1,9,22742.97,0.0,2,1,1,1.0,0
7842797,True,False,False,False,True,2,9,167699.8,61391.5302,2,1,0,0.36,0
7963215,True,False,False,True,False,4,1,3599.8,59415.081,1,0,1,0.82,0
1901513,False,False,True,False,True,1,6,87648.23,49085.1834,1,0,0,0.95,0
4506365,False,True,False,False,True,2,3,47497.3,100346.202,1,1,1,0.45,1
1424090,False,True,False,True,False,3,7,101177.37,90515.7792,1,1,0,0.49,1
9253089,True,False,False,False,True,2,4,132652.96,0.0,1,0,0,0.8,0
431784,False,True,False,False,True,1,7,45975.01,59797.5972,2,1,1,0.29,0
6886986,True,False,False,False,True,2,6,85244.71,81735.3834,2,1,0,0.98,0
3298554,False,True,False,False,True,3,1,30621.36,121162.4964,2,0,1,0.95,0
6143268,False,False,True,False,True,1,8,2665.54,119003.1018,2,1,1,0.78,0
9709103,True,False,False,False,True,1,4,43923.92,0.0,2,1,0,0.61,0
345295,False,False,True,False,True,1,4,157109.84,0.0,2,1,1,0.57,0
6010732,False,True,False,False,True,1,3,47690.36,23110.956,1,1,0,0.82,0
8484320,True,False,False,True,False,3,4,61364.7,58331.5986,1,1,0,0.9,1
4416327,False,False,True,False,True,2,2,170817.39,0.0,1,1,0,1.12,0
7376155,True,False,False,False,True,1,7,26386.18,102339.8706,1,1,0,0.41,0
5013602,True,False,False,True,False,1,2,146962.99,0.0,2,0,0,0.93,0
8435021,True,False,False,False,True,2,5,84755.46,0.0,2,1,0,0.78,0
7703673,True,False,False,False,True,1,10,89478.8,37863.9426,1,1,1,0.68,0
5997628,True,False,False,True,False,2,7,37614.45,0.0,1,0,1,0.27,1
498366,False,True,False,False,True,2,3,81813.01,49549.7046,2,1,0,0.7,1
8114584,True,False,False,True,False,1,4,34225.98,85894.2414,1,1,0,0.88,0
1944817,True,False,False,True,False,2,2,89173.53,0.0,1,1,1,0.86,1
8732497,False,False,True,True,False,2,1,98912.04,55313.1876,1,0,1,0.8,0
2670827,True,False,False,True,False,2,8,100120.47,105376.128,3,1,0,0.93,1
2023046,True,False,False,True,False,2,1,82629.17,0.0,2,0,0,0.88,0
7408008,False,False,True,True,False,2,2,69803.17,82837.1412,1,1,1,0.59,0
3541467,False,False,True,False,True,2,8,131288.34,75078.8148,2,1,0,0.68,1
5770386,True,False,False,False,True,3,7,9754.64,0.0,2,1,1,0.7,0
7362660,False,True,False,True,False,1,4,104831.79,75930.8484,4,1,0,0.51,1
1872167,True,False,False,False,True,2,4,66198.24,93753.7062,2,0,1,0.83,0
7837374,True,False,False,False,True,1,2,63401.39,88838.5608,1,1,1,0.54,0
965832,True,False,False,False,True,1,6,70757.57,67331.0352,2,0,0,0.82,0
6341096,False,False,True,False,True,0,3,67459.31,0.0,2,1,0,0.51,0
2789891,True,False,False,True,False,1,10,23847.05,0.0,2,1,0,0.9,0
8014120,True,False,False,True,False,0,5,167046.28,0.0,2,0,0,0.55,0
8403143,False,False,True,True,False,1,7,58377.94,0.0,2,1,1,0.64,0
4893622,False,True,False,False,True,2,3,56964.72,94465.4106,2,0,1,0.61,0
8242624,False,True,False,False,True,4,1,5434.97,87517.9008,1,1,0,0.48,1
3854237,False,False,True,True,False,0,9,13533.58,0.0,2,1,1,0.58,0
6332662,False,False,True,False,True,2,6,139055.78,0.0,1,0,0,0.36,0
3700677,True,False,False,True,False,0,6,48609.91,0.0,2,1,1,0.75,0
6653471,True,False,False,False,True,2,8,149670.97,0.0,2,1,1,0.35,0
2831200,False,False,True,True,False,1,8,121543.25,0.0,2,1,0,0.87,0
471337,False,False,True,True,False,2,4,104454.77,0.0,1,1,0,0.76,1
8296278,True,False,False,False,True,3,3,8384.34,0.0,2,0,1,0.87,0
8300368,True,False,False,True,False,2,5,164226.06,0.0,1,1,1,0.74,0
1999311,True,False,False,False,True,0,3,109322.21,0.0,2,0,1,0.96,0
5008020,False,True,False,False,True,2,2,148936.5,90298.3224,1,1,1,1.01,0
6669969,True,False,False,False,True,2,9,34437.01,0.0,2,0,0,0.59,0
5896270,False,True,False,True,False,2,3,88163.06,93290.6238,1,1,1,0.57,0
900213,True,False,False,False,True,1,0,47530.39,39400.1322,2,1,1,0.66,0
4319998,False,False,True,True,False,2,3,123208.36,0.0,3,1,0,0.56,1
9863453,True,False,False,False,True,2,7,137356.76,56305.722,1,0,1,0.84,0
3463698,False,True,False,False,True,2,9,72251.96,72674.2764,2,0,0,0.69,0
1100854,False,False,True,True,False,2,6,30937.18,0.0,2,1,1,0.53,0
5954016,False,False,True,True,False,1,9,124568.77,0.0,2,1,1,0.76,0
5502433,True,False,False,True,False,2,0,25206.0,88614.2664,1,1,0,0.64,1
8026832,False,False,True,False,True,1,3,100238.09,95871.7518,1,0,1,0.58,0
8948265,False,False,True,False,True,1,7,86654.5,50522.076,1,0,1,0.54,0
4453408,True,False,False,False,True,2,7,36507.22,0.0,1,1,1,0.88,0
7212468,False,True,False,False,True,2,6,155924.41,46430.6568,2,0,1,0.73,0
5182758,False,False,True,False,True,2,4,62034.17,0.0,1,1,0,0.65,0
4906114,True,False,False,True,False,3,8,158728.96,80864.7312,1,0,0,0.92,1
243195,True,False,False,True,False,4,2,82913.83,77496.771,1,1,1,0.66,0
1127936,True,False,False,True,False,3,2,170098.21,86720.4096,1,0,0,0.69,1
854719,False,False,True,True,False,4,5,138754.4,102914.5326,1,1,1,0.5,0
9874994,False,True,False,True,False,1,4,111070.19,72217.9458,2,1,1,0.43,0
5842478,False,True,False,True,False,1,9,105146.14,73950.1422,1,1,1,0.74,1
8544853,False,True,False,True,False,2,9,103331.84,90976.908,1,1,1,0.75,1
19291,False,True,False,False,True,2,2,80063.97,68238.3108,1,0,1,0.61,0
1825045,False,True,False,True,False,2,2,169866.23,68487.6852,2,1,0,0.99,0
2487674,False,True,False,False,True,2,10,173311.47,76799.8242,2,1,0,0.66,0
9089763,False,True,False,False,True,2,5,76189.38,96393.6402,2,0,0,1.0,0
5603293,True,False,False,True,False,1,5,102771.03,0.0,2,0,0,0.72,0
6827613,False,True,False,False,True,2,8,143715.62,82870.9002,1,0,0,0.69,1
5226960,False,True,False,False,True,2,1,35812.84,65007.1752,1,1,0,0.89,1
280950,True,False,False,False,True,2,1,99667.13,82639.8672,1,1,1,0.94,0
1831292,True,False,False,False,True,2,5,76783.59,84390.504,1,1,0,0.61,0
4365378,False,True,False,False,True,3,6,147340.18961992985,79898.30619515682,3,0,0,0.6431449731068086,1
7681639,True,False,True,True,False,2,6,53614.305412508824,0.0,1,1,0,0.4094516766553116,1
5790204,True,True,False,True,True,2,5,7737.903272888297,85187.00637045517,2,1,0,0.44430244230665317,1
